alert_key,probability
362131,2.5200944264724967e-07
358731,2.406204941962642e-07
354014,2.405057841770031e-07
363730,2.249429371659062e-07
357817,1.9351925573118933e-07
359084,1.780584426569476e-07
361012,1.6486819731653668e-07
359340,1.4611725873692194e-07
364926,1.4610762377742503e-07
356120,1.4363668299210985e-07
359732,1.4363668299210985e-07
356884,1.4329191344586434e-07
362824,1.339692943247428e-07
353178,1.1979111036453105e-07
357448,9.503725095783011e-08
364715,7.500720755615475e-08
357856,7.45473798247076e-08
352492,7.40566079571181e-08
353041,6.433646149162087e-08
357699,6.234930793880267e-08
354966,6.081873493712919e-08
355436,5.326390706272832e-08
363143,5.044281792265792e-08
362926,3.6777425549416876e-08
364631,3.58217526752469e-08
354044,3.3001359867057545e-08
361437,3.1244642428873703e-08
362490,3.072540977200333e-08
355527,3.0524411442911514e-08
362220,2.9222533726169786e-08
362175,2.5142819382040216e-08
358482,2.2399754939783634e-08
364452,2.1625696788873938e-08
355424,1.7862047840822015e-08
354663,1.6022953630567827e-08
354223,1.4065507869531757e-08
356599,1.2484950850932819e-08
357319,1.186897335969661e-08
362853,1.1750512562969107e-08
355388,8.873442425283429e-09
360521,8.052284172777036e-09
352298,8.001577178617936e-09
360046,7.997518203239906e-09
358842,7.755276421050894e-09
360991,7.128651002830111e-09
358604,6.675833219560445e-09
355672,6.594948587235194e-09
359636,6.200665758626656e-09
355373,6.030099530818234e-09
356070,5.3305657665703166e-09
357275,4.825253085982695e-09
364686,4.699588718182213e-09
359255,4.637631167980771e-09
360263,4.443569956436022e-09
353831,4.439003831180344e-09
362925,4.266352160442466e-09
363038,4.1665839667359705e-09
356050,3.779482948829127e-09
359647,3.779482948829127e-09
358592,3.1992530846736145e-09
354612,2.89126567132314e-09
355705,2.825900402569914e-09
354628,2.7644324607223325e-09
356634,2.3487090050622328e-09
355900,1.8340954310858137e-09
359946,1.5916550299976961e-09
356304,1.5916550299976961e-09
363895,1.232410729024025e-09
359468,1.2029759410836505e-09
359648,6.292125154239159e-10
364312,6.140310482294353e-10
358037,5.403127945058372e-10
356944,4.929231467443174e-10
358063,4.2871503569408276e-10
356606,3.7377434480845295e-10
356411,3.5338598713963165e-10
360066,3.5338598713963165e-10
355183,3.15984460819152e-10
355519,3.066788489825001e-10
354235,2.8618779568390096e-10
355678,2.519257580324563e-10
356644,2.485902317328481e-10
363916,2.2797218279801967e-10
355389,2.0425434954507438e-10
361996,1.9317439314825435e-10
354234,1.8442464222445665e-10
354629,1.5833123701014529e-10
363289,1.581600822531115e-10
353851,1.5140119713485944e-10
358625,1.354511364182187e-10
360040,1.2774405144799772e-10
356387,1.2774405144799772e-10
357067,1.2747242150723537e-10
358430,1.2693961159992995e-10
355171,1.163843951768051e-10
360290,8.968565473610468e-11
355403,7.903281501464576e-11
361460,6.140295910617155e-11
354828,5.5803514587005054e-11
353867,5.566022295844242e-11
355772,5.50644599361938e-11
364041,5.4090541073970044e-11
362284,4.334111541881569e-11
357447,4.2432675428916156e-11
358844,3.717897170685269e-11
361020,3.5658705155316994e-11
364770,2.5059333080834634e-11
358970,2.338260661483016e-11
362952,2.0881622819768353e-11
353550,1.6927750867701263e-11
357513,1.3806833280838315e-11
357115,9.008403398236275e-12
352520,8.887418578851225e-12
357216,8.821453116591993e-12
353518,8.811867034663745e-12
360534,8.55823571732639e-12
357237,8.424010621010947e-12
352819,8.314663194064487e-12
356639,8.015954219842136e-12
354596,5.779272459899287e-12
355364,5.756169846327097e-12
356037,4.401169099305102e-12
356589,4.257858822465099e-12
354642,4.121241976157153e-12
354245,3.703640692742649e-12
358280,3.659137663009071e-12
353172,3.4868082813416246e-12
355677,3.3393682784266243e-12
363131,3.294651444024632e-12
352320,2.3763233134715955e-12
364961,1.9344480444577483e-12
352487,1.8234190199417633e-12
357456,1.6442393236879016e-12
357095,1.4653736123831917e-12
358616,9.731580775593218e-13
357302,8.528638949581446e-13
360088,7.051459568162277e-13
356429,7.051459568162277e-13
357122,6.988169808444522e-13
355822,6.976636607834708e-13
355215,6.933920126440951e-13
354465,6.932161008416093e-13
355402,6.513516397251007e-13
364006,4.562631739438161e-13
361843,3.3846636973179633e-13
361866,3.0823591292208907e-13
353394,2.5829737112202655e-13
357693,2.538102106958151e-13
354962,1.9906748775430638e-13
352693,1.623867869598311e-13
361273,1.5138769144523723e-13
361826,1.4591615676157188e-13
357466,1.0668777059713586e-13
357502,9.124723410669153e-14
362859,8.565755526754315e-14
355155,8.442209333946876e-14
359675,5.784913157226915e-14
355429,5.684721356841171e-14
356746,3.895788788679626e-14
360589,3.0785385362903234e-14
360556,2.545542715417376e-14
355201,1.9757512750959334e-14
358847,9.333589877000802e-15
364722,5.016478091214235e-15
360011,3.1434860157188204e-15
360786,2.9696265740642444e-15
355740,2.5863727527936434e-15
363129,1.351109665703623e-15
361290,1.3392254758162899e-15
354795,1.3287224790285734e-15
354452,9.035073867048231e-16
354669,7.045144658019624e-16
356306,6.942034278559174e-16
364603,6.669318786300851e-16
363441,6.408440050084815e-16
364045,5.978794763688688e-16
364191,4.728821890678412e-16
358265,4.702772980572382e-16
356789,4.428375598518168e-16
360406,4.359786576218659e-16
358479,4.1528596035779854e-16
354262,3.968752757327527e-16
359674,1.5277166969506346e-16
358044,1.4013286609595543e-16
361854,1.2141560848356273e-16
361286,1.2012062745610892e-16
357499,1.1842038086806332e-16
361718,9.415939849500963e-17
364163,9.115421162493508e-17
352865,7.355076925095728e-17
353587,4.878239429016357e-17
362478,8.68148221314819e-18
358193,8.249397802736215e-18
364455,5.3806552018828976e-18
364470,4.4586445359552595e-18
357295,3.099862033879462e-18
360842,2.91631954814553e-18
362869,2.6839763014031135e-18
352704,1.1864001303712779e-18
356777,6.778909522018807e-19
356182,6.766095977342477e-19
359851,6.766095977342477e-19
362914,5.50717981780082e-19
358227,4.923402270370349e-19
352493,4.686987847448099e-19
364030,4.523365318430516e-19
355556,4.510459232923158e-19
363764,4.507810187011457e-19
362147,4.469694221372896e-19
357701,4.427169383069428e-19
353403,4.419306514359228e-19
354606,4.390137541021194e-19
355204,3.294363111766073e-19
360997,3.2242300865428817e-19
355795,3.193944419377901e-19
361442,2.877146135491397e-19
359960,2.5961334943615268e-19
356315,2.5961334943615268e-19
355916,2.5901291970901575e-19
354854,2.5616136964360404e-19
363580,2.5225829207387843e-19
353383,2.514454837244685e-19
355538,2.5008999319443553e-19
358211,2.466460784128593e-19
359500,2.3263335449287543e-19
358989,2.3173614787159096e-19
363900,2.1919169538828287e-19
363161,1.9703234103390274e-19
364706,1.952232841095522e-19
353860,1.504471057479589e-19
363569,1.28399343228091e-19
357116,7.667542933242047e-20
360269,6.482112982331718e-20
356422,6.475069668662799e-20
360079,6.475069668662799e-20
355814,6.331737363083259e-20
352291,4.442613232846705e-20
358472,3.544582339006523e-20
353878,3.493517507113298e-20
357474,2.574415964314175e-20
358458,2.5073752374887396e-20
358968,1.9616454132962938e-20
361291,1.8601699007403574e-20
361570,1.831421335486305e-20
360590,1.0736472347782284e-20
357705,5.430590567117295e-21
359854,2.3221286239836292e-21
362176,1.438584417245314e-21
355559,1.2159004695162025e-21
354968,1.158544097037138e-21
354048,1.1431917783489315e-21
361141,6.528088290661558e-22
364314,5.695246559817175e-22
362469,3.9142520810597594e-22
358034,1.8086402038441942e-22
357285,1.0787120045174958e-22
361856,1.0333388709508454e-22
357702,8.512377147186477e-23
363336,4.4190615292505997e-23
356629,4.354501783856036e-23
358605,1.7095201150931e-23
357327,1.0436422305655913e-23
352472,9.596784001687635e-24
355753,6.985305728885978e-24
362223,6.901949952474895e-24
361263,6.365387669557551e-24
364193,5.287327595469348e-24
364724,3.5937528836256615e-24
360041,3.496803850526262e-24
356388,3.496803850526262e-24
353407,3.355436820867036e-24
363697,3.328461327782551e-24
358432,3.309242703979104e-24
359469,3.1922674507245377e-24
354045,3.0513863593829277e-24
363588,2.9243874450361707e-24
356781,2.595374466282475e-24
364036,1.1766071421663538e-24
360654,9.435496262019315e-25
364687,8.35772885532695e-25
355156,5.660798802689037e-25
357457,5.444269303195579e-25
362479,4.231663381087983e-25
360281,4.148026868802254e-25
358268,1.9480162008406776e-25
358233,1.0930049946338085e-25
359135,4.098541932366531e-26
360820,6.4118028893660746e-27
356569,5.250655103663144e-28
354218,4.905008456543966e-28
364643,4.866669932106022e-28
362101,2.0886780061840057e-28
360492,6.223469883445465e-29
362003,4.529869382147969e-29
360954,4.4629418119477435e-29
362727,4.462737482817706e-29
364468,3.0314116259796326e-29
362468,2.6809320984062586e-29
360847,2.3727109344681095e-29
364673,1.525650683276869e-29
358006,1.5043258239676413e-29
355347,5.370062564612892e-30
354576,4.462173170297673e-30
352476,3.381820887202692e-30
364633,2.9742177508573232e-30
359339,1.0636907321268781e-30
358026,6.9878926184631645e-31
359610,5.397436066461621e-31
356018,5.397436066461621e-31
363288,5.089528956998192e-31
357259,2.118606634023738e-31
363307,9.882096537730072e-32
362207,8.602761954692021e-32
364999,4.78355759285698e-32
357222,1.7829629418939706e-32
363261,1.2852492298010075e-32
357442,5.2970339495105006e-33
353198,3.884125004652636e-33
358568,2.8006841674562185e-33
354177,2.4400807041903424e-33
361556,2.1181032506085174e-33
353560,2.0551457935593912e-33
357478,2.053547121242273e-33
361269,1.7598858572038183e-33
355725,1.182866261605378e-33
359222,8.37294524186138e-34
353541,3.562626748689763e-34
354607,3.4692564518022315e-34
352253,3.140267495841988e-34
354603,8.165980175944923e-35
354569,7.775016236292607e-36
360230,2.014601018936363e-36
360513,6.48584066193134e-37
357458,3.6742951533924043e-37
363684,2.0127793757742917e-37
355147,3.0894298323510524e-38
363868,1.616541832080809e-38
362203,0.0
360078,0.0
359959,0.0
359961,0.0
354959,0.0
362296,0.0
362245,0.0
360062,0.0
360584,0.0
362955,0.0
360576,0.0
355202,0.0
362890,0.0
355557,0.0
353045,0.0
360147,0.0
360250,0.0
355716,0.0
361849,0.0
360293,0.0
364201,0.0
352886,0.0
364778,0.0
353056,0.0
352342,0.0
362219,0.0
352494,0.0
352307,0.0
355549,0.0
361302,0.0
361234,0.0
361270,0.0
359947,0.0
355378,0.0
355216,0.0
361863,0.0
362473,0.0
361436,0.0
361160,0.0
361685,0.0
361864,0.0
352557,0.0
352507,0.0
361592,0.0
362486,0.0
352497,0.0
352691,0.0
355203,0.0
360600,0.0
360833,0.0
360648,0.0
352480,0.0
354967,0.0
360810,0.0
355521,0.0
352495,0.0
360812,0.0
355428,0.0
364963,0.0
352465,0.0
364305,0.0
352705,0.0
364309,0.0
364323,0.0
361015,0.0
361024,0.0
361280,0.0
359244,0.0
355800,0.0
357656,0.0
357682,0.0
357841,0.0
356484,0.0
354260,0.0
364639,0.0
363584,0.0
354246,0.0
357869,0.0
354778,0.0
357893,0.0
357904,0.0
357905,0.0
356421,0.0
363479,0.0
358033,0.0
364672,0.0
364675,0.0
363478,0.0
358066,0.0
354040,0.0
358138,0.0
356410,0.0
358197,0.0
357658,0.0
357628,0.0
354015,0.0
363746,0.0
356911,0.0
357077,0.0
357086,0.0
356765,0.0
354622,0.0
357093,0.0
357100,0.0
357112,0.0
356742,0.0
356638,0.0
357281,0.0
354667,0.0
363773,0.0
357314,0.0
364023,0.0
363763,0.0
354453,0.0
356611,0.0
363755,0.0
357484,0.0
357497,0.0
356610,0.0
356605,0.0
356407,0.0
358213,0.0
359849,0.0
355917,0.0
355915,0.0
363157,0.0
356774,0.0
363147,0.0
359483,0.0
359498,0.0
354836,0.0
355901,0.0
355813,0.0
359673,0.0
355812,0.0
353385,0.0
354853,0.0
354855,0.0
353366,0.0
353359,0.0
353248,0.0
354928,0.0
359767,0.0
363102,0.0
353234,0.0
363040,0.0
359827,0.0
363158,0.0
353561,0.0
354013,0.0
358987,0.0
358223,0.0
353888,0.0
356316,0.0
358239,0.0
356314,0.0
356305,0.0
358298,0.0
363345,0.0
358442,0.0
364148,0.0
358455,0.0
358456,0.0
358470,0.0
356220,0.0
363319,0.0
353823,0.0
358819,0.0
358837,0.0
356180,0.0
353586,0.0
364702,0.0
364703,0.0
358977,0.0
355188,0.0
376329,0
373644,0
365254,0
375177,0
371048,0
368703,0
376496,0
369160,0
373250,0
377450,0
377489,0
369183,0
375786,0
367385,0
372097,0
374437,0
372786,0
373652,0
368288,0
369001,0
373249,0
371557,0
367901,0
366990,0
366992,0
366277,0
370571,0
370278,0
376567,0
368268,0
368570,0
371768,0
369612,0
376117,0
367018,0
370240,0
367684,0
366963,0
367535,0
371637,0
369164,0
372305,0
365739,0
370233,0
371793,0
367366,0
378018,0
376503,0
371279,0
373477,0
376103,0
374318,0
365325,0
367417,0
368580,0
366708,0
365595,0
372343,0
372795,0
371639,0
370248,0
369444,0
367216,0
375775,0
378068,0
367533,0
374525,0
367893,0
376644,0
376785,0
376080,0
368682,0
369990,0
375891,0
377761,0
376304,0
374936,0
365467,0
366252,0
372124,0
376098,0
366687,0
374428,0
368724,0
367897,0
365876,0
378410,0
376490,0
367421,0
372347,0
368577,0
371280,0
371626,0
376073,0
375311,0
366823,0
366696,0
366624,0
375306,0
377933,0
368901,0
373256,0
370153,0
371749,0
370243,0
369808,0
369145,0
368524,0
367543,0
375035,0
367691,0
367217,0
370161,0
365578,0
374575,0
367418,0
372812,0
374463,0
365617,0
378407,0
373444,0
369593,0
369464,0
372794,0
377432,0
371421,0
375460,0
374577,0
374600,0
377808,0
369186,0
370276,0
365579,0
370256,0
365349,0
369617,0
367888,0
370918,0
372959,0
365750,0
366062,0
373254,0
374929,0
373237,0
376890,0
377801,0
367574,0
367422,0
375931,0
367170,0
374464,0
373804,0
377954,0
367370,0
369395,0
375995,0
372636,0
374429,0
368544,0
369619,0
369455,0
378106,0
366077,0
368742,0
367726,0
369816,0
373405,0
370724,0
372901,0
373383,0
371622,0
365771,0
377454,0
377351,0
372803,0
369344,0
365908,0
369945,0
377798,0
373805,0
373825,0
368990,0
377610,0
376640,0
376215,0
375567,0
378082,0
369323,0
373235,0
375292,0
368098,0
366676,0
365251,0
375409,0
365326,0
377604,0
366516,0
366717,0
370834,0
366707,0
378404,0
367398,0
371289,0
371058,0
372843,0
375901,0
365618,0
368745,0
374116,0
367552,0
370551,0
368414,0
367389,0
366859,0
367410,0
366598,0
366121,0
371969,0
372702,0
374098,0
367003,0
369187,0
375315,0
370380,0
370266,0
367518,0
369472,0
366125,0
371405,0
372540,0
376216,0
370733,0
366082,0
369299,0
376235,0
366666,0
368422,0
372678,0
371773,0
366821,0
376919,0
369177,0
373121,0
366104,0
376684,0
369876,0
377775,0
377464,0
377202,0
372130,0
370913,0
374328,0
368043,0
378102,0
370005,0
377196,0
371926,0
365262,0
370220,0
373238,0
376811,0
373654,0
371801,0
365320,0
376995,0
370886,0
370899,0
376986,0
368560,0
373813,0
369968,0
371300,0
373950,0
372907,0
371825,0
370142,0
372558,0
366094,0
370582,0
374554,0
377037,0
376349,0
365247,0
374434,0
376668,0
375618,0
369325,0
378049,0
371286,0
372962,0
368998,0
377467,0
371601,0
367178,0
371407,0
375437,0
371299,0
367355,0
368993,0
368051,0
370560,0
368083,0
378380,0
365186,0
369126,0
372357,0
375474,0
374452,0
376901,0
366697,0
366881,0
367731,0
365166,0
377952,0
369991,0
367341,0
376781,0
369594,0
366649,0
367549,0
365310,0
373253,0
367513,0
369462,0
371786,0
370212,0
367713,0
366126,0
370152,0
376493,0
369629,0
369996,0
376108,0
368565,0
374732,0
367010,0
368382,0
377652,0
367906,0
365768,0
369989,0
367534,0
366863,0
373210,0
376914,0
374462,0
370268,0
366889,0
374770,0
367388,0
365180,0
365409,0
368681,0
375911,0
367401,0
365270,0
373835,0
370167,0
378397,0
375602,0
365461,0
377303,0
366059,0
370900,0
367633,0
367372,0
367874,0
377792,0
371589,0
365734,0
369012,0
371970,0
367550,0
366502,0
368380,0
365769,0
374140,0
373460,0
374126,0
371971,0
372810,0
375060,0
376093,0
367185,0
365589,0
372512,0
373992,0
377624,0
378186,0
366845,0
374919,0
367409,0
372692,0
370902,0
371250,0
373105,0
373452,0
375696,0
365246,0
367733,0
375442,0
366888,0
373461,0
365735,0
370569,0
374315,0
374920,0
367191,0
375049,0
377455,0
375784,0
365313,0
373091,0
374113,0
368734,0
365420,0
375210,0
370287,0
371411,0
366693,0
369784,0
366108,0
372136,0
370538,0
367688,0
375293,0
376889,0
368416,0
370187,0
367334,0
372683,0
373683,0
371642,0
375297,0
371609,0
376646,0
370125,0
365197,0
372255,0
366674,0
375457,0
374292,0
374330,0
378426,0
366853,0
366498,0
368246,0
365460,0
367218,0
369625,0
372090,0
366273,0
368974,0
367724,0
371618,0
370382,0
375615,0
372796,0
367847,0
365415,0
371605,0
367523,0
365761,0
368733,0
376657,0
366954,0
372251,0
365269,0
369814,0
368675,0
372888,0
377783,0
366490,0
377797,0
369015,0
374784,0
369279,0
367743,0
368858,0
374758,0
376242,0
371417,0
371047,0
372569,0
371771,0
368518,0
365272,0
365206,0
367577,0
365432,0
369176,0
371264,0
371254,0
374754,0
369982,0
373467,0
372309,0
372231,0
365195,0
369465,0
372689,0
374939,0
366662,0
367392,0
371655,0
377639,0
375601,0
371636,0
365383,0
376906,0
376123,0
373958,0
371393,0
374913,0
366689,0
365888,0
378403,0
369815,0
371832,0
370155,0
373245,0
368573,0
378223,0
371625,0
370370,0
367201,0
378094,0
375463,0
374630,0
378239,0
369192,0
375478,0
376980,0
378027,0
376348,0
368214,0
374419,0
370134,0
373814,0
377333,0
376226,0
369818,0
368680,0
371270,0
374426,0
374918,0
372806,0
373384,0
372109,0
366524,0
368658,0
368728,0
365429,0
375913,0
366207,0
372765,0
365569,0
366872,0
367885,0
376885,0
365863,0
368930,0
372701,0
377361,0
365756,0
366688,0
375610,0
365621,0
369430,0
378103,0
378395,0
373896,0
376911,0
366683,0
368389,0
369294,0
372657,0
365889,0
377203,0
367744,0
377777,0
371267,0
367894,0
365322,0
366265,0
373243,0
371571,0
374134,0
376897,0
370523,0
365910,0
367019,0
369014,0
371292,0
375889,0
377774,0
366090,0
366831,0
365733,0
377320,0
368602,0
376658,0
369302,0
371076,0
372770,0
371360,0
365904,0
372782,0
372222,0
376091,0
369460,0
365407,0
370731,0
366709,0
374757,0
372704,0
367892,0
372570,0
373369,0
373442,0
368258,0
376873,0
368582,0
375471,0
366519,0
365753,0
365387,0
374620,0
367222,0
372310,0
377157,0
373932,0
378401,0
371550,0
377767,0
373111,0
369193,0
366517,0
370141,0
371402,0
365869,0
374074,0
369825,0
368730,0
371796,0
374320,0
378215,0
374608,0
370168,0
371957,0
375053,0
368099,0
369452,0
377964,0
377648,0
369431,0
368601,0
372129,0
369005,0
369022,0
371627,0
367846,0
378075,0
370907,0
374302,0
378229,0
373996,0
374114,0
369971,0
367914,0
377480,0
373446,0
374115,0
366259,0
376669,0
366242,0
366081,0
373232,0
365414,0
370712,0
370817,0
376478,0
369975,0
376908,0
368383,0
368395,0
366980,0
366978,0
371795,0
371520,0
367425,0
376092,0
375776,0
375408,0
374294,0
369992,0
365909,0
371599,0
378304,0
369456,0
367360,0
365410,0
367545,0
374903,0
375063,0
372099,0
378230,0
376336,0
367176,0
369028,0
367544,0
366799,0
365439,0
371634,0
368084,0
368729,0
369904,0
375178,0
376232,0
376909,0
375557,0
368547,0
372248,0
370919,0
371106,0
371271,0
370697,0
369949,0
374402,0
377364,0
367558,0
370736,0
373972,0
372874,0
366960,0
374904,0
367174,0
377476,0
367279,0
376618,0
365265,0
373987,0
366953,0
372879,0
367379,0
366089,0
366243,0
377451,0
367851,0
377213,0
366975,0
368212,0
365413,0
377353,0
376495,0
371930,0
367929,0
371797,0
368853,0
367559,0
368832,0
367692,0
368585,0
366928,0
370144,0
366977,0
368077,0
373650,0
378391,0
367564,0
376358,0
365445,0
374765,0
376667,0
368405,0
373966,0
376861,0
367588,0
371978,0
371401,0
367900,0
370232,0
371066,0
370561,0
371588,0
365892,0
369961,0
377642,0
373088,0
369252,0
377358,0
377922,0
368578,0
367727,0
378428,0
376900,0
374308,0
366964,0
376109,0
365424,0
376299,0
370137,0
373674,0
365902,0
372909,0
369154,0
373114,0
373095,0
371628,0
367381,0
375209,0
374601,0
367020,0
368660,0
368047,0
366686,0
373933,0
366085,0
365619,0
367187,0
369972,0
369469,0
368747,0
375617,0
370843,0
376110,0
366511,0
375782,0
370554,0
371950,0
369984,0
367212,0
372245,0
368407,0
376653,0
372811,0
367889,0
374127,0
372451,0
378076,0
376836,0
371016,0
373362,0
375470,0
369332,0
368081,0
371275,0
367420,0
377601,0
369441,0
374756,0
367411,0
367872,0
365438,0
373257,0
375774,0
368716,0
365468,0
367358,0
372903,0
372201,0
368902,0
373476,0
373112,0
375763,0
373675,0
375197,0
374624,0
374551,0
369296,0
376679,0
366275,0
368066,0
374776,0
370711,0
367567,0
373667,0
371071,0
369630,0
373443,0
374325,0
368819,0
377497,0
370557,0
366838,0
369792,0
370743,0
371037,0
376049,0
377857,0
370889,0
365448,0
375282,0
377628,0
367383,0
372958,0
365559,0
376088,0
374107,0
377473,0
368852,0
374122,0
371963,0
377793,0
371624,0
369604,0
375265,0
365704,0
372352,0
373657,0
374305,0
370707,0
368709,0
368139,0
369007,0
372914,0
376979,0
376887,0
371379,0
367578,0
372893,0
374769,0
370369,0
368827,0
370384,0
373392,0
371406,0
375051,0
367871,0
377479,0
377472,0
367213,0
375185,0
366847,0
369432,0
370719,0
373672,0
372358,0
374172,0
368038,0
367903,0
373436,0
372261,0
369121,0
369029,0
377607,0
372328,0
371062,0
376227,0
371620,0
372781,0
366680,0
377778,0
367198,0
374632,0
365588,0
373964,0
365875,0
373271,0
366982,0
368167,0
367380,0
372804,0
376476,0
365244,0
369474,0
374131,0
371069,0
370539,0
376881,0
368401,0
370219,0
369024,0
367562,0
369965,0
374303,0
365558,0
369328,0
369986,0
375203,0
367016,0
369306,0
367524,0
371288,0
377349,0
373670,0
377457,0
378245,0
374731,0
365271,0
367704,0
369336,0
373391,0
375450,0
373275,0
370547,0
367234,0
367703,0
373931,0
377962,0
365587,0
365731,0
370230,0
377356,0
373124,0
373109,0
377459,0
375919,0
371260,0
375312,0
373252,0
374593,0
368701,0
367648,0
365430,0
369468,0
374610,0
369944,0
368259,0
374741,0
368673,0
370223,0
370703,0
366682,0
373475,0
372533,0
368234,0
366631,0
375605,0
375609,0
373684,0
376335,0
368286,0
376339,0
365436,0
366491,0
370221,0
372112,0
366064,0
373967,0
375751,0
371810,0
369486,0
368723,0
376904,0
367378,0
366654,0
376825,0
365207,0
373213,0
374908,0
367556,0
366993,0
370578,0
375932,0
370880,0
365163,0
371072,0
370165,0
367709,0
376905,0
376999,0
376882,0
372263,0
377640,0
366855,0
367730,0
375858,0
377498,0
371369,0
370286,0
365884,0
371291,0
369473,0
367723,0
377449,0
375792,0
369421,0
372787,0
365249,0
368550,0
373217,0
375791,0
369153,0
374500,0
373473,0
366957,0
376932,0
370518,0
371990,0
365890,0
369021,0
377927,0
373070,0
370709,0
371083,0
374777,0
372891,0
372767,0
372329,0
371983,0
377371,0
372345,0
369597,0
367223,0
373435,0
368996,0
366672,0
376810,0
371295,0
378427,0
378231,0
372788,0
376500,0
371293,0
377428,0
367557,0
369542,0
365782,0
370140,0
367568,0
369962,0
367589,0
371781,0
372541,0
370260,0
371829,0
367548,0
373673,0
376511,0
367591,0
370931,0
366962,0
366700,0
370579,0
374738,0
377372,0
368406,0
374293,0
368404,0
371363,0
374615,0
368568,0
377478,0
366873,0
367390,0
367393,0
368850,0
377615,0
377784,0
370588,0
377186,0
370580,0
371984,0
371992,0
366976,0
374926,0
371614,0
367221,0
366247,0
372339,0
367302,0
367232,0
368835,0
370925,0
372792,0
371091,0
373260,0
374125,0
369957,0
365800,0
365885,0
370570,0
370926,0
366109,0
366504,0
377482,0
372546,0
369313,0
376894,0
375916,0
369993,0
371068,0
368588,0
375909,0
369303,0
366088,0
367007,0
367590,0
367922,0
366239,0
365253,0
376867,0
369970,0
366257,0
374329,0
374915,0
366678,0
378406,0
372887,0
366684,0
378067,0
370255,0
367017,0
369429,0
368825,0
366691,0
374425,0
375304,0
368187,0
378379,0
372320,0
365582,0
375174,0
371283,0
374713,0
366973,0
370749,0
372164,0
371649,0
372351,0
369321,0
371078,0
366002,0
368970,0
377360,0
371960,0
368071,0
365565,0
369956,0
367394,0
367844,0
368291,0
375754,0
372882,0
366202,0
367877,0
369478,0
365732,0
366116,0
376879,0
370282,0
375562,0
369794,0
375910,0
372137,0
372904,0
366250,0
369146,0
378237,0
371092,0
372802,0
371617,0
369959,0
377647,0
368676,0
373373,0
373218,0
371961,0
367228,0
367742,0
370591,0
371060,0
376877,0
372359,0
377338,0
375778,0
372252,0
366668,0
375920,0
369300,0
368281,0
375369,0
374734,0
376446,0
378078,0
372247,0
368863,0
376502,0
377791,0
373182,0
368041,0
373991,0
373971,0
378060,0
370718,0
368091,0
368953,0
368739,0
365447,0
377627,0
369442,0
370906,0
372793,0
371962,0
369550,0
365295,0
371082,0
369337,0
368053,0
374123,0
367391,0
373773,0
376100,0
371408,0
371415,0
369807,0
368429,0
368418,0
377205,0
374622,0
372341,0
365457,0
377632,0
378377,0
365384,0
374446,0
376102,0
375780,0
372324,0
368269,0
365208,0
375299,0
369018,0
371815,0
370818,0
367364,0
367546,0
370924,0
377651,0
369980,0
377490,0
369795,0
369983,0
376355,0
378388,0
367205,0
371420,0
371598,0
370576,0
371604,0
373378,0
376920,0
371826,0
370592,0
374824,0
369606,0
372332,0
368058,0
367891,0
368264,0
366716,0
375436,0
367899,0
377786,0
374146,0
373685,0
378303,0
378381,0
368437,0
367180,0
368097,0
377001,0
370734,0
372264,0
372230,0
371610,0
373983,0
366526,0
366663,0
377738,0
367925,0
365728,0
370695,0
373949,0
371265,0
371404,0
372131,0
373344,0
370909,0
367004,0
370896,0
368267,0
374456,0
377796,0
376638,0
372896,0
368260,0
375171,0
373796,0
367511,0
369877,0
367930,0
371375,0
366095,0
375307,0
375028,0
367023,0
369329,0
371980,0
366987,0
376086,0
375587,0
374582,0
371989,0
366885,0
377504,0
366492,0
373214,0
367719,0
377898,0
369793,0
372679,0
370157,0
367365,0
368287,0
376338,0
371811,0
378187,0
373669,0
373424,0
367183,0
374590,0
368270,0
373680,0
374779,0
368987,0
369777,0
377194,0
371967,0
369585,0
375296,0
367927,0
378249,0
373104,0
372563,0
375313,0
371613,0
369315,0
374914,0
374604,0
367336,0
375912,0
375147,0
369810,0
369034,0
378384,0
368718,0
374764,0
374432,0
365191,0
377779,0
365126,0
368196,0
376477,0
378101,0
369450,0
376116,0
371772,0
366078,0
369631,0
372556,0
375918,0
371584,0
378409,0
369470,0
367551,0
365900,0
365776,0
372085,0
377766,0
372107,0
372282,0
376865,0
367536,0
365314,0
375285,0
374556,0
373480,0
377931,0
365602,0
367495,0
368289,0
370249,0
366870,0
373445,0
365437,0
374139,0
367384,0
371255,0
366107,0
370545,0
372534,0
368973,0
372125,0
371597,0
373106,0
365594,0
366098,0
367566,0
366263,0
371105,0
377618,0
366100,0
370929,0
376233,0
367400,0
367910,0
369476,0
376243,0
376486,0
366101,0
373928,0
368256,0
373447,0
366860,0
369588,0
366804,0
368433,0
375599,0
369586,0
367522,0
366974,0
373823,0
375195,0
371657,0
365747,0
376120,0
373824,0
368594,0
371621,0
370701,0
375622,0
365867,0
374602,0
367920,0
372877,0
371593,0
372326,0
375908,0
370103,0
368402,0
369180,0
372103,0
367898,0
375126,0
367735,0
368677,0
369174,0
368012,0
374576,0
373953,0
369308,0
370209,0
365187,0
378414,0
377807,0
370147,0
367220,0
374558,0
375294,0
370270,0
372557,0
372133,0
372110,0
373472,0
376191,0
368240,0
371097,0
372102,0
372249,0
366665,0
372895,0
368403,0
367214,0
369549,0
375857,0
374905,0
369006,0
367192,0
368839,0
365462,0
